image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r113.JPG,82.33851928710938,4.107870278089388,24.867233276367188,2.9727318573897854,0.30307148299444486,0.04178717989058352,6301.4,769.9222471565987,19.799382972162643,3.706109838619259,0.9808454992120474,0.010554181982574906,129.5844571719333,183.58607230464267,221.67500967037614,39
r114.JPG,82.4933369954427,2.2117083841061795,28.08007558186849,0.7837649242774418,0.34056262395673614,0.011969158381299807,7152.5,294.9294830972313,21.319612553982157,5.205533907502467,0.9828011894771421,0.007142201931200727,134.7644722640478,188.8243936724425,223.63882405574643,20
r115.JPG,67.3428726196289,4.6195259663352495,25.300807571411134,0.647218059276611,0.37762678674705,0.031996181535580766,5278.5,310.30289861502905,25.030291131935755,2.339300065692429,0.9870146164332496,0.007390182517247231,127.23179261439445,189.39882303414979,224.10186975480377,41
r116.JPG,79.97657267252605,4.640212113510102,23.340965270996094,1.5717954443598612,0.29190982863119186,0.01256467004287763,5767.0,705.7238836825633,21.445899433683923,1.088192401669207,0.9805607135883981,0.01848826427068684,132.61550492991176,193.9093079458314,224.599581383138,13
r117.JPG,69.744091796875,3.5832904721487093,24.093020248413087,1.5142949293455132,0.3464376711182326,0.030340738081814863,5151.0,451.137081901573,22.489506803763614,5.9353308076062845,0.9754003067485073,0.0180062096456161,120.02910814063493,186.32868692955617,223.10292377016577,17
r118.JPG,68.77181243896484,3.0028522660923986,21.931503677368166,1.2145541176447627,0.31934436929945387,0.021049028473172606,4615.4,422.7613458625985,23.607198685544382,1.6942873830211584,0.9725539356825706,0.019263373285172292,126.95096134617238,189.82654914936586,221.7386547698321,68
r120.JPG,74.21462554931641,6.8393065202485825,28.333665466308595,2.4584539650574184,0.3849520832273361,0.0478479791848534,6180.1,922.7664565497238,18.515677349456976,3.33028933396078,0.9337387978007511,0.05012957497198028,129.30797287094828,195.84980420434107,233.46532949477097,57
r121.JPG,83.5048110961914,4.447410203165946,25.388249588012695,1.8560570332819217,0.3043235100142868,0.021193044807183394,6427.9,742.4636466970397,19.16377264888722,3.172023711505535,0.9629885266617156,0.020217758428460332,129.55878525725393,184.14385285157744,220.77325546148205,58
r122.JPG,82.18343811035156,7.226543475358353,28.18990592956543,1.1679757481290094,0.3445952922534137,0.02319145013538054,6841.7,612.3106147119195,20.871915200595822,3.5185950817848344,0.9418879264380827,0.05385756883678686,121.65851399417639,186.98366116777493,222.09297959708994,143
r123.JPG,72.34103851318359,5.31209747381382,25.86438903808594,2.7850893395168383,0.3570482826605176,0.021691906387856653,5719.6,1128.6150017708528,22.732237394096018,3.2612503858160786,0.9634277653356225,0.02725286679694068,118.74304324826142,175.9533044554201,215.3754514927942,8
r124.JPG,91.23068618774414,3.0608724797759788,23.033894856770832,1.7631424337528858,0.25244676954710416,0.016684204805821973,6451.666666666667,646.00321323903,19.789503950422286,5.324512551549865,0.9759919678282638,0.007454424784848025,125.0672911922638,182.1833772856481,213.1377788177073,128
r125.JPG,78.31486256917317,2.54609277509429,22.537603696187336,0.851627674207409,0.28815070053280634,0.016023310544360514,5356.666666666667,271.62083643910455,20.005401250718823,3.178316061459584,0.9662372627810031,0.020141636715692288,132.13568567031862,189.81975976021417,226.52037570202685,16
r126.JPG,66.19488271077473,2.642229374782112,29.39972496032715,0.6104874316717253,0.4449444203857593,0.025199436119647117,5910.833333333333,194.54887989054757,26.615687450612842,1.349532647181567,0.9671745396987933,0.005074819609571979,135.22272296783538,194.42242798914378,220.40958476562128,46
r127.JPG,77.34701080322266,4.5625103473494955,24.26923599243164,1.9529730956136853,0.31372395876722114,0.01589904368954585,5675.0,956.9111185940357,22.118038469560723,2.3723085207245695,0.9547794203365662,0.05422614984195312,132.13844106475005,181.2388273468593,209.1683179750127,122
r128.JPG,78.21013641357422,2.084939597439007,24.79905414581299,2.4615781455634047,0.31788106004723793,0.03994803101237802,5869.25,289.5411599985973,21.88042599366439,2.644636865852554,0.9663935281759668,0.022689447089909495,118.08144168165326,177.49400674942498,212.28858429024757,157
r129.JPG,81.8816925048828,3.4638042977100802,29.223523712158205,1.5986093669865957,0.3573981145864122,0.023019332916954377,7405.7,554.8702150553366,21.363876301999174,1.1137391016151088,0.9848329948380661,0.01379315147609001,123.49936838266167,187.31702320005294,222.92624163695737,67
r130.JPG,80.14284210205078,5.326160906958379,24.477620697021486,2.3290768472850005,0.30677842123315296,0.03672699571480805,5935.7,646.5805440933094,22.946696552420644,2.520650757740776,0.9643121205295169,0.019617150033389548,123.80303341741433,184.35445384701003,220.15889449151436,150
r131.JPG,72.88936157226563,2.7764678367973046,22.195600509643555,1.989126259419708,0.30411939905918967,0.019580542351053994,4960.5,618.2286524148382,22.531204359956394,3.5130113675421613,0.973087926527976,0.009412347202164882,118.60501668059048,184.96542595352184,221.42067579718687,22
r132.JPG,78.08224232991536,1.2516089303298255,25.657733917236328,1.0718546239864795,0.3288065277507863,0.018078749052855985,6192.166666666667,329.25744739742277,20.324840035768858,5.068560834746999,0.9836863934672654,0.02211029586355119,117.17732270156631,183.46653336716312,226.4181264931527,32
r133.JPG,82.98789469401042,3.103292784981513,28.462833404541016,3.3133434968543414,0.34250183858998207,0.031982771002830354,7283.833333333333,983.4296450009358,19.96565304593366,2.133550614600871,0.980401652132605,0.01335367858120252,125.94038167600927,182.42760879949893,216.62325024442165,103
r134.JPG,76.0709228515625,1.429955226862588,26.034076690673828,0.5026916027138544,0.34242846134489824,0.012786697045581934,6091.333333333333,56.35837707623134,21.14457943648973,1.7752141223024058,0.9793722411084849,0.012551952059473412,126.13172517026733,186.32354752525825,224.3148126234977,114
r135.JPG,78.5788070678711,7.661712273737421,25.255979156494142,3.2159503655588377,0.3228126356411431,0.038529526389888116,5865.9,823.319999892036,23.443319828796096,4.459222755074316,0.9445417723721132,0.05389613874785061,133.44825470874383,188.43548635865844,218.11636139341627,53
r136.JPG,81.41683044433594,2.7113129838663883,25.957376098632814,0.900329095491646,0.319153724135057,0.015614808973178192,6496.4,270.0823742654986,22.468804831707963,2.549820425114941,0.9790415805691494,0.025417388089476134,126.0003204947121,184.62143273920077,224.5172773891229,5
r137.JPG,83.9949442545573,2.7946231668251476,18.800999641418457,1.5221178924729457,0.22397489966793663,0.0186839738143241,4747.833333333333,463.2750671888008,22.550328593354227,2.5209461940174025,0.9561170447286989,0.013414163571469828,120.37649054194934,175.98041438399105,212.2314756251399,50
r138.JPG,73.07338104248046,1.9869877959201419,28.050213623046876,2.9762333566776165,0.3836266475110579,0.03721247242905208,6275.6,776.3047368427199,22.67510746756133,2.9853277551188473,0.9731121491580357,0.013880584140948444,118.34549959922806,183.07275375302382,219.76965165116098,100
r139.JPG,80.32042541503907,2.972648709943694,27.996419143676757,1.9376695949231009,0.3490973908929674,0.028887372247121602,6454.0,365.1679978676482,23.926053948480728,1.8329275566814704,0.9182477547814045,0.08041235076168592,126.96793387747002,185.4499142511608,222.92187444960274,23
